recordID,decimalLatitude,decimalLongitude,eventDate,family,scientificName,taxonConceptID,dataResourceName,basisOfRecord,recordedBy,ABS_SA2_region_2016
d30e9204-3d31-49dd-8eaf-14211833fab9,-35.90740003,149.046,,Scincidae,Eulamprus tympanum,urn:lsid:biodiversity.org.au:afd.taxon:48f412ea-5084-4fb1-8697-ad1b7a1c2a7f,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
84691aeb-0185-44c2-9da3-4f75234a8992,-35.8936,149.036,2001-11-01T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
875008d8-92db-49ec-9473-12269130308f,-35.8936,149.036,2001-11-01T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
f691c807-cedc-4a0c-96ab-888203546c01,-35.8936,149.036,2001-11-01T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
9526022f-b99e-4135-b501-a38089ebeb11,-35.89281,148.97675,2018-02-02T13:00:00Z,Scincidae,Hemiergis,urn:lsid:biodiversity.org.au:afd.taxon:96f75329-e2a7-4d71-ab26-ffc014b91183,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,COOMA REGION
6bdb7ca4-9c31-4358-aa34-3bdfb96eae7f,-35.89281,148.97675,2018-02-02T13:00:00Z,Scincidae,Hemiergis,urn:lsid:biodiversity.org.au:afd.taxon:96f75329-e2a7-4d71-ab26-ffc014b91183,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,COOMA REGION
202a3533-8adb-4a67-9fd4-102d1d959ded,-35.89281,148.97675,2018-02-02T13:00:00Z,Scincidae,Hemiergis,urn:lsid:biodiversity.org.au:afd.taxon:96f75329-e2a7-4d71-ab26-ffc014b91183,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,COOMA REGION
274947c8-e7f3-40d1-b790-d5aac7addbd6,-35.89281,148.97675,2018-02-02T13:00:00Z,Scincidae,Hemiergis,urn:lsid:biodiversity.org.au:afd.taxon:96f75329-e2a7-4d71-ab26-ffc014b91183,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,COOMA REGION
4a644d1e-6888-4846-b157-63212040d669,-35.89243,148.97674,2018-02-02T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,COOMA REGION
784aab08-89b6-4842-aaff-7c87403017df,-35.89243,148.97674,2018-02-02T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,COOMA REGION
a5aa87a5-b946-4d60-b3d4-6a9b342e2d95,-35.89243,148.97674,2018-02-02T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,COOMA REGION
8f5530db-1a06-4e1e-9f1c-b149d8bcf898,-35.89243,148.97674,2018-02-02T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,COOMA REGION
e89a1d31-0341-449f-be93-b12d60616557,-35.89213,148.9751,2018-02-02T13:00:00Z,Scincidae,Acritoscincus duperreyi,urn:lsid:biodiversity.org.au:afd.taxon:85fee228-86fd-4d57-87d7-b34fcfa575e2,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
65995bdc-1f9b-49f8-9686-bc59a87019bd,-35.89213,148.9751,2018-02-02T13:00:00Z,Scincidae,Acritoscincus duperreyi,urn:lsid:biodiversity.org.au:afd.taxon:85fee228-86fd-4d57-87d7-b34fcfa575e2,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
88478b84-7204-4aae-bba4-394050bf320f,-35.89140003,148.982,,Elapidae,Pseudechis porphyriacus,urn:lsid:biodiversity.org.au:afd.taxon:c1d2d6c3-1123-4461-8c07-3254ea76f391,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
647c6817-859b-4437-92d3-5840af17f2fb,-35.89136,148.97722,2018-02-02T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
cc98f77d-dd03-44af-b0ea-1d4eb2e7233c,-35.89136,148.97722,2018-02-02T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
7d1b3568-3b72-4f07-a13e-2ac245385fe3,-35.8908,148.977,2001-10-27T14:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
a8322072-2b1b-44d1-96d3-4e2261e21a7b,-35.8908,148.977,2001-10-27T14:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
1399faf5-afef-4766-aa06-abe38ea37fe6,-35.8908,148.977,2001-10-27T14:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
c3a4e049-79f5-432b-a298-9dc8e49b56c2,-35.8908,148.977,2001-10-27T14:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,NAMADGI
becd2ada-6540-4976-b626-fb611bc8c8bb,-35.89060003,148.972,1992-11-13T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
6168c4b3-faaa-44e3-ad0d-c10702f730de,-35.89050003,148.98,,Scincidae,Eulamprus tympanum,urn:lsid:biodiversity.org.au:afd.taxon:48f412ea-5084-4fb1-8697-ad1b7a1c2a7f,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
7431fb50-257b-4a87-b496-68a55d899d8e,-35.89050003,148.98,,Scincidae,Acritoscincus,urn:lsid:biodiversity.org.au:afd.taxon:56d4b94a-79ba-4b43-85a7-d3a442a66e66,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
0a301b94-e8b6-467f-97bf-50e280fe8d38,-35.89050003,148.98,,Scincidae,Acritoscincus,urn:lsid:biodiversity.org.au:afd.taxon:56d4b94a-79ba-4b43-85a7-d3a442a66e66,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
7c86c661-2bce-4612-80f7-202aefb63590,-35.88960003,148.983,1984-11-18T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
3d1ac9ea-127b-406e-9a87-c411c707006b,-35.8889,148.9764,2002-01-10T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
278bacdc-5d4d-46a1-add3-1092677e0bf9,-35.8889,148.9764,2002-01-10T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
24f2c7bd-099a-412d-8313-c39b4b9985c9,-35.8889,148.9764,2002-01-10T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
1f31e6ba-2ab5-4b9c-95ac-b4a9ef5119aa,-35.8889,148.9764,2002-01-10T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
2dfe9cf7-fe29-4e24-b3cb-3357566b29b3,-35.8889,148.9764,2002-01-10T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
c47e77d5-73d0-45db-995e-ebd09b0aa3c4,-35.8889,148.9764,2002-01-10T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
3c03f395-6ff6-4525-a5b7-5e346f76dc03,-35.888712,148.969089,2013-03-24T13:41:00Z,Elapidae,Drysdalia coronoides,urn:lsid:biodiversity.org.au:afd.taxon:a1607acf-1e4d-44a2-995f-dababfd40e89,iNaturalist Australia,HUMAN_OBSERVATION,Sharrisi,NAMADGI
8de16f57-f797-4f15-af65-1a57601fcc5e,-35.88697,148.97132,2018-02-03T13:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
adaf0d97-0756-4076-a876-3d6e41005422,-35.88697,148.97132,2018-02-03T13:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
a26e4f37-6794-4f02-b7ac-9e5449c65f30,-35.88581,148.97357,2018-02-02T13:00:00Z,Scincidae,Lampropholis guichenoti,urn:lsid:biodiversity.org.au:afd.taxon:44f8629d-8ed7-447a-8657-b628b24added,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
5b56f3b6-3913-4b32-9335-9ae2462ebaf4,-35.88581,148.97357,2018-02-02T13:00:00Z,Scincidae,Lampropholis guichenoti,urn:lsid:biodiversity.org.au:afd.taxon:44f8629d-8ed7-447a-8657-b628b24added,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
a5dd49bd-c26a-435f-9c0f-06f1008b7462,-35.88370003,149.012,1987-12-15T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
200c8da4-7424-48d6-bd26-8d3ec6c5c117,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Acritoscincus duperreyi,urn:lsid:biodiversity.org.au:afd.taxon:85fee228-86fd-4d57-87d7-b34fcfa575e2,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
6d065295-3ecf-4be7-8001-f46d14d6275a,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Acritoscincus platynotus,urn:lsid:biodiversity.org.au:afd.taxon:3851c23a-e902-4bae-a33f-73cc655c6c6b,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
084bd6b7-047b-4b2f-979d-7652dd620434,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
062926ea-c724-48d5-9503-d28879293d7f,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Acritoscincus platynotus,urn:lsid:biodiversity.org.au:afd.taxon:3851c23a-e902-4bae-a33f-73cc655c6c6b,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
067b32a9-e9ae-4b0f-86de-1f59588593fb,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
09f0e338-7ca0-4774-844a-30241529e835,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
63ce1172-29d6-4987-8743-3a3530371f35,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Acritoscincus platynotus,urn:lsid:biodiversity.org.au:afd.taxon:3851c23a-e902-4bae-a33f-73cc655c6c6b,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
de864859-cddc-45f2-98be-9c2d40c8c2d1,-35.88352,148.97073,2018-02-02T13:00:00Z,Scincidae,Acritoscincus duperreyi,urn:lsid:biodiversity.org.au:afd.taxon:85fee228-86fd-4d57-87d7-b34fcfa575e2,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
5662599f-5357-4edf-95e1-b7471fcfdaf6,-35.882261,148.979967,,Elapidae,Austrelaps ramsayi,urn:lsid:biodiversity.org.au:afd.taxon:b160cc7f-60b1-41e7-a8b1-aa141b2c1f28,iNaturalist Australia,HUMAN_OBSERVATION,"Todd, Stephanie",NAMADGI
5fa2dc1b-09cd-444f-b53f-5f805494e511,-35.88170003,148.97,,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
316f253a-e821-40c6-bf53-7aa1ca527dcd,-35.87810003,148.966,1993-04-27T14:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
28bb5698-97b1-42da-9026-e5cac88be111,-35.87810003,148.966,1993-04-27T14:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
236290f7-b074-4795-830d-a7f359c7fa36,-35.877638,148.964991,2012-10-08T02:55:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,iNaturalist Australia,HUMAN_OBSERVATION,Matthewlh,NAMADGI
4721430b-59b4-47ff-aa05-f833e5187836,-35.87560003,149.064,1991-03-27T14:00:00Z,Scincidae,Acritoscincus,urn:lsid:biodiversity.org.au:afd.taxon:56d4b94a-79ba-4b43-85a7-d3a442a66e66,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
745c8f0e-ea02-4cfa-84ac-82460efaf714,-35.87560003,149.064,1990-11-25T13:00:00Z,Scincidae,Egernia saxatilis,urn:lsid:biodiversity.org.au:afd.taxon:aadff643-b796-4e60-9feb-67e5bd469197,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
d90b3f92-4b14-411e-9ea0-7f4588a2039a,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
534d7a2f-f4e8-4424-ac3b-297c0f1672e6,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
4a25f558-820f-43f0-aacd-9c1da4ca1e31,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
3d33c74e-bb1c-4ba9-81bd-489454f9b142,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
4dc035dc-0dc8-4dc9-9b29-fc787608e174,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Hemiergis,urn:lsid:biodiversity.org.au:afd.taxon:96f75329-e2a7-4d71-ab26-ffc014b91183,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
97103fd3-89b5-4555-91da-79e952c50f11,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Hemiergis,urn:lsid:biodiversity.org.au:afd.taxon:96f75329-e2a7-4d71-ab26-ffc014b91183,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
83c65c8a-d85d-478c-b657-85d4974bf502,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
56125255-b8ff-4c85-b689-90200c512eb8,-35.87525,148.98579,2018-11-28T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Australian National Wildlife Collection provider for OZCAM,MATERIAL_SAMPLE,,NAMADGI
26bd0adc-da04-4fa1-a726-6c3bdccb77a9,-35.87510003,148.986,1991-10-27T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
3e8897fb-ca26-48b8-9101-bec4c97eeadc,-35.87420003,148.986,1992-02-17T13:00:00Z,Scincidae,Hemiergis decresiensis,urn:lsid:biodiversity.org.au:afd.taxon:64d0c6ca-882a-4507-8932-c6140d557dad,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
845b37c3-2ec1-4a3a-8698-85abfd902a2d,-35.87370003,148.962,,Scincidae,Acritoscincus,urn:lsid:biodiversity.org.au:afd.taxon:56d4b94a-79ba-4b43-85a7-d3a442a66e66,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
ef402d0b-80cc-4209-8fa8-37596b9eba63,-35.87370003,148.962,,Scincidae,Lampropholis guichenoti,urn:lsid:biodiversity.org.au:afd.taxon:44f8629d-8ed7-447a-8657-b628b24added,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
10997506-0ddd-4e75-8aab-ba93bd912efd,-35.87060003,148.987,1991-10-18T14:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
423b9bd9-12fc-4c16-a4e4-f68fb6a13102,-35.87060003,148.987,,Elapidae,Austrelaps ramsayi,urn:lsid:biodiversity.org.au:afd.taxon:b160cc7f-60b1-41e7-a8b1-aa141b2c1f28,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
11c25033-201f-4156-b93a-8662fc53e418,-35.87010003,149.014,1984-11-18T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
93fbacb3-cfea-4da1-ba9d-9492931f89cd,-35.86870003,148.989,,Elapidae,Austrelaps ramsayi,urn:lsid:biodiversity.org.au:afd.taxon:b160cc7f-60b1-41e7-a8b1-aa141b2c1f28,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
85d5be0d-b533-4279-b18b-49e9bbdf8e6b,-35.86840003,149.012,1990-11-20T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
7694d8cf-8fb2-4ea0-9503-c0cd7c0d8447,-35.8667,149.0083,1980-02-16T13:00:00Z,Elapidae,Drysdalia coronoides,urn:lsid:biodiversity.org.au:afd.taxon:a1607acf-1e4d-44a2-995f-dababfd40e89,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
1aebc551-c506-440c-93ec-a913acc3e11b,-35.86660003,149.01,1991-10-27T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
a2256afe-18ad-4da4-a1e8-0ab7d96f2e20,-35.86526,149.010616,2021-03-12T13:00:00Z,Scincidae,Lampropholis delicata,urn:lsid:biodiversity.org.au:afd.taxon:82f18b82-bc29-4847-83bc-eb94f72843ae,iNaturalist Australia,HUMAN_OBSERVATION,Vicki,NAMADGI
fc4be61a-14d4-4f59-ab88-ed919838f557,-35.86420003,148.993,1984-11-16T13:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
cdf0a722-d3c8-4afe-8d15-b6fd17d59988,-35.86230003,148.997,,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
e02e17c8-c500-44de-a4a6-c15372cb4b82,-35.86210003,149.006,,Elapidae,Austrelaps ramsayi,urn:lsid:biodiversity.org.au:afd.taxon:b160cc7f-60b1-41e7-a8b1-aa141b2c1f28,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
21995c41-305d-4ab1-b137-cabdd213d8da,-35.86130003,149.003,1991-10-20T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
8bfc8403-24a9-41a8-9c9f-d265da051df1,-35.86120003,149.01,1984-11-12T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
2f06802a-dabf-4300-9dd5-f81bca8b6555,-35.86120003,149.01,1984-11-12T13:00:00Z,Scincidae,Acritoscincus,urn:lsid:biodiversity.org.au:afd.taxon:56d4b94a-79ba-4b43-85a7-d3a442a66e66,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
06f92958-95ab-4277-b88a-215549a8556d,-35.86120003,149.01,1984-11-12T13:00:00Z,Scincidae,Lampropholis guichenoti,urn:lsid:biodiversity.org.au:afd.taxon:44f8629d-8ed7-447a-8657-b628b24added,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
7c77967b-fb98-428c-a931-af56b39e5ed2,-35.86120003,149.01,,Scincidae,Hemiergis decresiensis,urn:lsid:biodiversity.org.au:afd.taxon:64d0c6ca-882a-4507-8932-c6140d557dad,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
b4aa4ba3-0bbd-4357-b626-103e4bf7dea1,-35.86120003,149.01,1984-11-12T13:00:00Z,Scincidae,Acritoscincus,urn:lsid:biodiversity.org.au:afd.taxon:56d4b94a-79ba-4b43-85a7-d3a442a66e66,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
574d7e54-0aff-4a63-97f7-eea0f941ebb6,-35.8606,149.078,2001-11-01T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,COOMA REGION
bb66d05b-a6ba-415a-b7b6-44827839f9e6,-35.8606,149.078,2001-11-01T13:00:00Z,Scincidae,Liopholis whitii,urn:lsid:biodiversity.org.au:afd.taxon:ae2be63c-f203-4545-9c9d-568e157bece4,Museums Victoria provider for OZCAM,MATERIAL_SAMPLE,Monash University,COOMA REGION
3dd8d362-61e9-4831-b11f-d6310087e7cf,-35.85960003,148.939,,Elapidae,Pseudechis porphyriacus,urn:lsid:biodiversity.org.au:afd.taxon:c1d2d6c3-1123-4461-8c07-3254ea76f391,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
79e3f01e-bf05-4529-9707-b7b8fe5c310a,-35.85940003,149.006,,Scincidae,Eulamprus tympanum,urn:lsid:biodiversity.org.au:afd.taxon:48f412ea-5084-4fb1-8697-ad1b7a1c2a7f,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
cfdc2ca8-c9cd-4b08-afc5-3eacddd93b39,-35.85940003,149.006,1996-10-26T14:00:00Z,Scincidae,Tiliqua nigrolutea,urn:lsid:biodiversity.org.au:afd.taxon:3111cb04-bfc8-42b1-81d5-b84eee4a0ca3,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
bcc654de-afb7-40f5-911c-25189c183de5,-35.85940003,149.009,1988-04-20T14:00:00Z,Elapidae,Drysdalia coronoides,urn:lsid:biodiversity.org.au:afd.taxon:a1607acf-1e4d-44a2-995f-dababfd40e89,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
47936d08-7bd6-4a7f-83b3-450b5f3ef7de,-35.85890003,148.986,1984-11-15T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
